subject,acc,RT,Code,seq,actionseq,timeseq,trial
6200,1,1.32234059995972,1,1,1,103,78
6200,1,0.523696399992332,1,1,1,104,78
6200,0,0.885020699934103,2,6,3,105,78
6200,1,0.687702799914405,1,2,1,106,78
6200,1,0.706313700065948,2,3,2,107,78
6200,1,0.660353900049813,3,6,3,108,78
6200,0,1.14438220008742,2,5,3,109,78
6200,1,0.736963800038211,1,2,1,110,78
6200,1,0.881411899928935,2,4,2,111,78
6200,1,0.548386599984951,2,4,2,112,78
6200,0,1.10835320001934,3,1,1,113,78
6200,0,1.27790490002371,3,2,1,114,78
6200,1,0.961770400055684,3,6,3,115,78
6200,1,0.625562200089917,1,2,1,116,78
6200,1,0.583101500058547,2,3,2,117,78
6200,0,1.27004350000061,2,1,1,118,39
6200,0,0.849668700015172,2,2,3,119,39
6200,0,0.557396800024435,2,3,3,120,39
6200,1,1.02958940004464,3,3,3,121,39
6200,0,0.683073899941519,3,1,1,122,39
6200,1,0.813551200088114,3,3,3,123,39
6200,1,0.826919200015254,3,2,3,124,39
6200,1,0.544432500028051,1,1,1,125,39
6200,1,0.272959899972193,3,2,3,126,39
6200,1,1.08400830009487,1,1,1,127,39
6200,1,0.511077999952249,3,2,3,128,39
6200,1,0.721020399942063,3,3,3,129,39
6200,0,0.514365599956363,1,3,3,130,39
6200,1,1.25940490001813,3,2,3,131,39
6200,1,0.391447899979539,1,1,1,132,39
6200,1,0.43037119996734,3,2,3,133,39
6200,1,0.746939399978146,3,3,3,134,39
6200,1,0.483066999935545,1,1,1,135,39
6200,1,0.357447699992917,3,3,3,136,39
6200,1,0.429662300040945,3,2,3,137,39
6200,1,0.563004800002091,1,1,1,138,39
6200,1,0.530966100050136,1,1,1,139,39
6200,1,0.491376599995419,3,3,3,140,39
6200,1,0.534192200051621,1,1,1,141,39
6200,1,0.519051200011745,3,2,3,142,39
6200,1,0.496198999928311,3,2,3,143,39
6200,1,0.595136799965985,3,3,3,144,39
6200,1,0.497748999972828,3,2,3,145,39
6200,1,0.563828299986199,1,1,1,146,39
6200,1,0.522961999988183,3,3,3,147,39
6200,1,0.500338400015607,3,3,3,148,39
6200,1,0.541975199943408,3,2,3,149,39
6200,1,0.463017399888486,3,3,3,150,39
6200,1,0.65908989997115,1,1,1,151,39
6200,1,0.47110620001331,3,2,3,152,39
6200,1,0.458395300083794,1,1,1,153,39
6200,1,0.678370599984191,1,1,1,154,39
6200,1,0.481427700025961,3,3,3,155,39
6200,1,0.468298899941146,3,2,3,156,39
6200,1,1.35485989996232,2,1,2,157,39
6200,0,0.867066200007685,3,2,2,158,39
6200,1,0.694449799950235,1,3,1,159,39
6200,1,0.65670739999041,1,3,1,160,39
6200,1,0.548787599895149,2,1,2,161,39
6200,1,0.524782199994661,1,3,1,162,39
6200,1,1.04623100010213,2,2,2,163,39
6200,1,0.810952999978326,2,1,2,164,39
6200,1,0.593060899991542,2,2,2,165,39
6200,1,0.399405100033619,2,1,2,166,39
6200,1,0.549838099977933,2,2,2,167,39
6200,1,0.381395600037649,1,3,1,168,39
6200,1,0.420306400046684,1,3,1,169,39
6200,1,0.40934350003954,2,2,2,170,39
6200,1,0.439706000033766,2,1,2,171,39
6200,1,0.500313999946229,2,2,2,172,39
6200,1,0.614298800006509,1,3,1,173,39
6200,1,0.515620200079866,2,1,2,174,39
6200,1,0.516850999905728,1,3,1,175,39
6200,1,0.47836039995309,2,2,2,176,39
6200,1,0.617747500073165,2,1,2,177,39
6200,1,0.414757500053383,2,1,2,178,39
6200,1,0.56405609997455,1,3,1,179,39
6200,1,0.475661900010891,2,1,2,180,39
6200,1,0.718714800081216,2,2,2,181,39
6200,1,0.480433600023389,2,2,2,182,39
6200,1,0.523082899977453,1,3,1,183,39
6200,1,0.484246699954383,2,2,2,184,39
6200,1,0.558828499983065,2,1,2,185,39
6200,1,0.591119999997318,1,3,1,186,39
6200,1,0.613643400021829,1,3,1,187,39
6200,1,0.594932400039397,2,2,2,188,39
6200,1,0.521679099998437,1,3,1,189,39
6200,1,0.650617599952966,2,1,2,190,39
6200,1,0.559072499978356,2,2,2,191,39
6200,0,0.502740900032222,1,1,2,192,39
6200,1,0.616647799964994,2,1,2,193,39
6200,1,0.502052399911918,1,3,1,194,39
6200,1,0.488466300070286,2,2,2,195,39
6200,1,0.489022199995816,2,1,2,196,78
6200,-1,-1,-1,2,2,197,78
6200,1,0.837645699968562,3,3,3,198,78
6200,0,1.25841979996767,1,4,3,199,78
6200,0,0.70235869998578,3,5,1,200,78
6200,0,1.31205529998988,2,6,1,201,78
6200,1,0.506397100049071,2,1,2,202,78
6200,0,0.764312200015411,2,5,1,203,78
6200,0,0.523377399891615,2,4,3,204,78
6200,0,0.533096799976192,2,3,3,205,78
6200,1,0.413819800014608,2,2,2,206,78
6200,1,1.1790077999467,3,3,3,207,78
6200,1,0.642393600079231,3,4,3,208,78
6200,1,0.750766600016505,1,6,1,209,78
6200,1,0.630954700056463,1,6,1,210,78
6200,0,0.627657399978489,1,2,2,211,78
6200,1,0.768983899964951,2,1,2,212,78
6200,1,0.800551400054246,1,5,1,213,78
6200,1,0.694336899905466,2,1,2,214,78
6200,1,0.801058300072327,2,2,2,215,78
6200,1,0.814714999985881,3,3,3,216,78
6200,1,0.307951599941589,3,4,3,217,78
6200,1,0.413992599933408,1,5,1,218,78
6200,0,0.891643999959342,2,6,1,219,78
6200,-1,-1,-1,2,2,220,78
6200,0,0.632245499989949,3,5,1,221,78
6200,0,0.957133900024928,2,3,3,222,78
6200,0,0.692768600070849,2,6,1,223,78
6200,1,0.85559709998779,3,4,3,224,78
6200,1,0.891359600005671,2,1,2,225,78
6200,1,0.654125400003977,3,4,3,226,78
6200,0,1.09048150002491,2,4,3,227,78
6200,1,1.00495049997699,2,2,2,228,78
6200,0,1.05915059999097,3,6,1,229,78
6200,1,0.814962999895215,1,5,1,230,78
6200,1,1.08425379998516,3,3,3,231,78
6200,1,0.646937099983916,2,1,2,232,78
6200,1,0.395206999965012,1,6,1,233,78
6200,1,0.80193119996693,3,3,3,234,78
6200,1,0.55973440001253,1,5,1,235,78
6200,0,0.727467100019567,3,2,2,236,78
6200,0,1.12118579994421,2,4,3,237,78
6200,1,0.954146199976094,2,2,2,238,78
6200,0,0.594010000000708,1,1,2,239,78
6200,1,0.609047000063583,2,1,2,240,78
6200,1,0.647062300005928,1,5,1,241,78
6200,0,0.739080199971795,2,3,3,242,78
6200,1,0.467624599928968,1,6,1,243,78
6200,1,0.526843299972825,1,6,1,244,78
6200,1,0.752477900008671,1,5,1,245,78
6200,1,0.728363399975933,3,4,3,246,78
6200,1,0.393377700005658,3,3,3,247,78
6200,1,0.840122599969618,2,2,2,248,78
6200,1,0.836935000028461,3,3,3,249,78
6200,1,0.62575830006972,2,1,2,250,78
6200,0,0.89479500008747,3,2,2,251,78
6200,0,0.577843500068411,3,5,1,252,78
6200,1,0.576740300050005,2,1,2,253,78
6200,0,0.7364910999313,1,4,3,254,78
6200,1,1.01708739995956,1,6,1,255,78
6200,1,0.750323800020851,3,4,3,256,78
6200,1,0.638547600014135,1,5,1,257,78
6200,1,0.755100500071421,3,3,3,258,78
6200,1,0.483065899927169,2,1,2,259,78
6200,1,0.973863600054756,2,1,2,260,78
6200,1,0.677036799956113,1,6,1,261,78
6200,1,0.680434199981391,2,2,2,262,78
6200,1,0.899076199973933,3,3,3,263,78
6200,1,0.572981600067578,1,6,1,264,78
6200,1,0.956398200010881,1,5,1,265,78
6200,0,0.828347299946472,3,2,2,266,78
6200,1,0.809337300015613,3,4,3,267,78
6200,1,0.567829200066626,3,4,3,268,78
6200,1,0.542947700014338,2,1,2,269,78
6200,1,0.655417899950407,2,2,2,270,78
6200,1,0.531620200024918,1,6,1,271,78
6200,1,1.34805179992691,2,2,2,272,78
6200,1,0.636487799929455,3,3,3,273,78
6200,-1,-1,-1,1,3,274,39
6200,0,0.546232499997132,3,2,2,275,39
6200,1,0.674874000018463,3,3,3,276,39
6200,1,0.702459200052544,3,3,3,277,39
6200,0,0.792313399957493,2,1,3,278,39
6200,-1,-1,-1,3,3,279,39
6200,0,0.873181400005706,1,2,2,280,39
6200,0,0.596267699962482,1,1,3,281,39
6200,1,1.19496380002238,2,2,2,282,39
6200,1,0.585759500041604,3,1,3,283,39
6200,1,0.704321999917738,2,2,2,284,39
6200,1,0.426713100052439,3,3,3,285,39
6200,1,0.631828699959442,3,3,3,286,39
6200,1,0.724463099963032,2,2,2,287,39
6200,0,1.0220052000368,2,1,3,288,39
6200,0,0.610993099980988,3,2,2,289,39
6200,1,0.713062299997546,3,3,3,290,39
6200,1,0.435119500034489,3,1,3,291,39
6200,1,0.775774399982765,3,3,3,292,39
6200,0,1.07114430004731,3,2,2,293,39
6200,1,0.602416899986565,3,1,3,294,39
6200,1,0.480284199933521,3,1,3,295,39
6200,1,0.594905899954028,3,3,3,296,39
6200,1,0.505712900077924,3,1,3,297,39
6200,1,1.02032439992763,2,2,2,298,39
6200,1,0.448709100019187,2,2,2,299,39
6200,1,0.469016300048679,3,3,3,300,39
6200,1,0.664495000033639,2,2,2,301,39
6200,1,0.587380000040866,3,1,3,302,39
6200,1,0.834296100074425,3,3,3,303,39
6200,1,0.606738200061955,3,3,3,304,39
6200,1,0.541066400008276,2,2,2,305,39
6200,1,0.637757999938913,3,3,3,306,39
6200,1,0.729967599967495,3,1,3,307,39
6200,1,0.56299989996478,2,2,2,308,39
6200,1,0.54697689996101,3,1,3,309,39
6200,1,0.507009700057097,3,1,3,310,39
6200,1,0.94073789997492,3,3,3,311,39
6200,1,0.549525099922903,2,2,2,312,39
6200,0,0.707035599974915,2,1,3,313,78
6200,0,0.692895599990152,2,2,3,314,78
6200,0,0.57565680006519,2,3,1,315,78
6200,0,0.558998099993914,2,4,1,316,78
6200,1,0.526719499961473,2,5,2,317,78
6200,1,0.928509299992584,2,6,2,318,78
6200,1,0.881446499959566,3,1,3,319,78
6200,0,0.48406339995563,3,5,2,320,78
6200,0,1.40685829997528,3,4,1,321,78
6200,0,0.716963800019585,3,3,1,322,78
6200,1,0.566155400010757,3,2,3,323,78
6200,0,0.925305500044487,3,3,1,324,78
6200,0,0.678993099951185,2,4,1,325,78
6200,1,0.906345100025646,2,6,2,326,78
6200,1,0.588105599978007,2,6,2,327,78
6200,1,1.00275949994102,3,2,3,328,78
6200,1,1.25662640004884,3,1,3,329,78
6200,1,0.780922099947929,2,5,2,330,78
6200,0,0.691581699997187,2,1,3,331,78
6200,1,1.43044010002632,3,2,3,332,78
6200,-1,-1,-1,3,1,333,78
6200,0,1.02097409998532,2,4,1,334,78
6200,1,1.18634230003227,2,5,2,335,78
6200,1,1.377024800051,2,6,2,336,78
6200,1,0.872031899983995,3,2,3,337,78
6200,0,0.915604099980555,3,5,2,338,78
6200,1,0.917227300000377,1,3,1,339,78
6200,0,0.614005899988115,1,6,2,340,78
6200,1,0.939820899977349,1,4,1,341,78
6200,0,1.34029250009917,1,1,3,342,78
6200,1,1.14900209999178,1,4,1,343,78
6200,1,0.525018600048497,1,4,1,344,78
6200,1,0.526426899945363,3,2,3,345,78
6200,1,0.831723200040869,2,6,2,346,78
6200,1,0.692025800002739,2,5,2,347,78
6200,1,0.911010999931023,1,3,1,348,78
6200,0,1.03322620003019,2,1,3,349,78
6200,1,1.12568920000922,2,6,2,350,78
6200,1,1.13525419996586,1,3,1,351,78
6200,1,0.799852599971928,2,5,2,352,78
6200,1,0.645510799949989,3,2,3,353,78
6200,1,0.882346300058998,1,4,1,354,78
6200,1,0.924766200012527,3,2,3,355,78
6200,1,0.654064300004393,3,1,3,356,78
6200,1,0.666339499992318,3,1,3,357,78
6200,1,0.741679099970497,2,5,2,358,78
6200,1,0.654192700050771,1,3,1,359,78
6200,1,0.986460400046781,2,6,2,360,78
6200,1,0.577011499903165,2,6,2,361,78
6200,1,0.784146600053646,2,5,2,362,78
6200,1,0.855124299996532,1,4,1,363,78
6200,1,0.642665899940766,1,3,1,364,78
6200,0,1.2878708000062,2,2,3,365,78
6200,1,0.578430199995637,1,3,1,366,78
6200,1,0.593725199927576,3,1,3,367,78
6200,1,0.416124599985778,3,2,3,368,78
6200,1,0.701695700059645,2,5,2,369,78
6200,1,0.759722299990244,3,1,3,370,78
6200,1,0.959411000018008,1,4,1,371,78
6200,1,1.19992330006789,2,6,2,372,78
6200,1,1.15779910003766,1,4,1,373,78
6200,1,0.717693399987184,2,5,2,374,78
6200,1,0.654834799934179,1,3,1,375,78
6200,1,0.643235800089315,3,1,3,376,78
6200,1,0.503338700043969,3,1,3,377,78
6200,1,0.881774800014682,2,6,2,378,78
6200,1,0.716588399955072,3,2,3,379,78
6200,1,0.589870700030588,1,3,1,380,78
6200,1,0.612116700038314,2,6,2,381,78
6200,1,0.666119599947706,2,5,2,382,78
6200,1,0.629777999944054,3,2,3,383,78
6200,1,0.667077800026163,1,4,1,384,78
6200,1,0.790225800010376,1,4,1,385,78
6200,1,0.580744599923491,3,1,3,386,78
6200,1,0.771596999955364,3,2,3,387,78
6200,1,0.923054000013508,2,6,2,388,78
6200,1,0.780110099934973,3,2,3,389,78
6200,1,0.819088199990802,1,3,1,390,78
6200,0,0.527749599888921,2,1,1,391,78
6200,0,0.616707000066526,3,2,1,392,78
6200,1,1.24648430000525,2,3,2,393,78
6200,1,0.962286600028165,2,4,2,394,78
6200,1,1.49045879999176,3,5,3,395,78
6200,1,0.3811907999916,3,6,3,396,78
6200,1,0.355698899948038,1,1,1,397,78
6200,0,0.251770399976522,1,5,3,398,78
6200,1,1.01561489992309,2,4,2,399,78
6200,1,0.948970500030555,2,3,2,400,78
6200,1,0.797119299997576,1,2,1,401,78
6200,1,1.00312499993015,2,3,2,402,78
6200,1,0.417106400011107,2,4,2,403,78
6200,1,0.726106700021774,3,6,3,404,78
6200,1,0.503448000061326,3,6,3,405,78
6200,1,0.62556799990125,1,2,1,406,78
6200,1,1.01493070006836,1,1,1,407,78
6200,1,0.316468399949372,3,5,3,408,78
6200,1,0.605556900030933,1,1,1,409,78
6200,1,0.435743800015189,1,2,1,410,78
6200,1,0.68037119996734,2,3,2,411,78
6200,1,0.539024599944241,2,4,2,412,78
6200,1,0.475785300019197,3,5,3,413,78
6200,1,0.327193800010718,3,6,3,414,78
6200,1,0.672537700040266,1,2,1,415,78
6200,1,0.787829500040971,3,5,3,416,78
6200,-1,-1,-1,3,2,417,78
6200,1,0.716291100019589,3,6,3,418,78
6200,1,0.669657599995844,2,4,2,419,78
6200,1,0.47296289994847,1,1,1,420,78
6200,1,0.860310100018978,2,4,2,421,78
6200,1,0.50446920003742,2,4,2,422,78
6200,1,0.498319700011052,1,2,1,423,78
6200,0,0.964197799912654,1,6,3,424,78
6200,1,0.635732099995948,3,5,3,425,78
6200,0,1.04052140004933,1,3,2,426,78
6200,1,0.693203400005586,1,1,1,427,78
6200,1,0.647840699995868,3,6,3,428,78
6200,1,0.595719399978407,2,3,2,429,78
6200,1,0.498124400037341,3,5,3,430,78
6200,1,0.75652799999807,1,2,1,431,78
6200,1,0.652628199895844,2,4,2,432,78
6200,1,0.608147399965674,1,2,1,433,78
6200,1,0.846432799939066,1,1,1,434,78
6200,1,0.666879200027324,1,1,1,435,78
6200,1,0.678312700008973,3,5,3,436,78
6200,1,0.753821899998002,2,3,2,437,78
6200,1,1.15386779990513,3,6,3,438,78
6200,1,0.554004400037229,3,6,3,439,78
6200,1,1.01779270009138,3,5,3,440,78
6200,1,0.65508850000333,2,4,2,441,78
6200,0,0.75465959997382,3,3,2,442,78
6200,1,0.562703199917451,1,2,1,443,78
6200,1,1.11522720009089,2,3,2,444,78
6200,1,0.796093399985693,1,1,1,445,78
6200,1,0.546806200058199,1,2,1,446,78
6200,1,0.562792200013064,3,5,3,447,78
6200,1,0.87516409996897,1,1,1,448,78
6200,1,0.598698399960995,2,4,2,449,78
6200,1,0.804411699995399,3,6,3,450,78
6200,1,0.954077400034294,2,4,2,451,78
6200,1,0.610333199962042,3,5,3,452,78
6200,1,0.568523299996741,2,3,2,453,78
6200,1,0.655469699995592,1,1,1,454,78
6200,1,0.555731500033289,1,1,1,455,78
6200,1,0.595772800035775,3,6,3,456,78
6200,1,0.546054700040258,1,2,1,457,78
6200,1,0.675021599978209,2,3,2,458,78
6200,1,0.726588000077754,3,6,3,459,78
6200,1,0.711863200063817,3,5,3,460,78
6200,1,0.585743200033903,1,2,1,461,78
6200,1,1.08816150005441,2,4,2,462,78
6200,1,1.28318009991199,2,4,2,463,78
6200,1,0.98968340002466,1,1,1,464,78
6200,1,1.23644889995921,1,2,1,465,78
6200,0,1.22526980005205,2,6,3,466,78
6200,1,0.982271399931051,1,2,1,467,78
6200,0,1.06917130004149,3,3,2,468,78
6200,0,0.723384999902919,2,1,1,469,39
6200,0,0.365010999958031,2,2,3,470,39
6200,0,0.356531800003722,2,3,3,471,39
6200,1,0.612132600042969,3,3,3,472,39
6200,0,0.554141100030392,3,1,1,473,39
6200,1,0.594338100054301,3,3,3,474,39
6200,1,0.544884099974297,3,2,3,475,39
6200,1,0.521706099971198,1,1,1,476,39
6200,1,0.403256900026463,3,2,3,477,39
6200,0,0.408950200071558,3,1,1,478,39
6200,1,0.615041099954396,3,2,3,479,39
6200,1,0.460709900013171,3,3,3,480,39
6200,1,0.768266999977641,3,3,3,481,39
6200,0,1.18390510010067,1,2,3,482,39
6200,1,0.558489999966696,1,1,1,483,39
6200,1,0.430231200065464,3,2,3,484,39
6200,1,0.610905900015496,3,3,3,485,39
6200,1,0.897213299991563,1,1,1,486,39
6200,1,0.41897949995473,3,3,3,487,39
6200,1,0.472123599960469,3,2,3,488,39
6200,1,0.451887000002898,1,1,1,489,39
6200,1,0.495539900031872,1,1,1,490,39
6200,1,0.593803700059652,3,3,3,491,39
6200,0,0.408962999936193,3,1,1,492,39
6200,1,0.326921200030483,3,2,3,493,39
6200,1,0.648355200071819,3,2,3,494,39
6200,0,0.532553600030951,1,3,3,495,39
6200,1,0.597094499971718,3,2,3,496,39
6200,1,0.643158599967137,1,1,1,497,39
6200,1,0.527600200031884,3,3,3,498,39
6200,1,0.457141099963337,3,3,3,499,39
6200,1,0.517165600089356,3,2,3,500,39
6200,1,0.430626100045629,3,3,3,501,39
6200,1,1.05115010007285,1,1,1,502,39
6200,1,0.487091000075452,3,2,3,503,39
6200,1,1.03402860008646,1,1,1,504,39
6200,1,0.878467400092632,1,1,1,505,39
6200,1,0.905458899913356,3,3,3,506,39
6200,1,0.635570700047538,3,2,3,507,39
6200,1,1.21908030007035,2,1,2,508,39
6200,0,0.544171200017445,3,2,2,509,39
6200,0,0.593225899967365,3,3,1,510,39
6200,0,0.59158899995964,2,3,1,511,39
6200,1,0.91052680008579,2,1,2,512,39
6200,1,0.960565699962899,1,3,1,513,39
6200,0,0.56833939999342,1,2,2,514,39
6200,1,0.495528399944305,2,1,2,515,39
6200,1,0.466455599991605,2,2,2,516,39
6200,1,0.581950800027698,2,1,2,517,39
6200,1,0.532210999983363,2,2,2,518,39
6200,1,0.373260300024413,1,3,1,519,39
6200,1,0.428541000001132,1,3,1,520,39
6200,1,0.497848400031216,2,2,2,521,39
6200,1,0.4998784000054,2,1,2,522,39
6200,1,0.445610600057989,2,2,2,523,39
6200,1,0.706153000006452,1,3,1,524,39
6200,1,0.436432500020601,2,1,2,525,39
6200,1,0.824388999957591,1,3,1,526,39
6200,1,0.470664600026794,2,2,2,527,39
6200,1,0.625639099976979,2,1,2,528,39
6200,1,0.519052800023928,2,1,2,529,39
6200,1,0.600300100049935,1,3,1,530,39
6200,1,0.526561600039713,2,1,2,531,39
6200,1,0.591580900014378,2,2,2,532,39
6200,1,0.526564299943857,2,2,2,533,39
6200,1,0.66397540003527,1,3,1,534,39
6200,1,0.579065899946727,2,2,2,535,39
6200,1,0.850231899996288,2,1,2,536,39
6200,1,1.00637129996903,1,3,1,537,39
6200,1,0.668149400036782,1,3,1,538,39
6200,1,0.583762799971737,2,2,2,539,39
6200,1,0.574351300019771,1,3,1,540,39
6200,1,0.653814299963415,2,1,2,541,39
6200,1,0.641517300042324,2,2,2,542,39
6200,1,0.526556700002402,2,1,2,543,39
6200,1,0.495691900025122,2,1,2,544,39
6200,1,0.506536799948663,1,3,1,545,39
6200,1,0.580470400047489,2,2,2,546,39
6200,1,0.685614899965003,2,1,2,547,78
6200,1,0.872495700023137,2,2,2,548,78
6200,1,0.55559679993894,3,3,3,549,78
6200,1,0.715758900041692,3,4,3,550,78
6200,1,0.316780699999072,1,5,1,551,78
6200,1,0.406380000058562,1,6,1,552,78
6200,1,0.604150200029835,2,1,2,553,78
6200,1,0.802360799978487,1,5,1,554,78
6200,1,1.22421550005674,3,4,3,555,78
6200,1,0.829807900008745,3,3,3,556,78
6200,1,0.723164700088091,2,2,2,557,78
6200,1,0.908472100039944,3,3,3,558,78
6200,1,0.598199800006114,3,4,3,559,78
6200,1,0.668376300018281,1,6,1,560,78
6200,1,0.551725600031205,1,6,1,561,78
6200,1,0.967921899980865,2,2,2,562,78
6200,1,0.591161899967119,2,1,2,563,78
6200,0,1.13370319991373,3,5,1,564,78
6200,1,1.16658229997847,2,1,2,565,78
6200,1,0.581733099999838,2,2,2,566,78
6200,1,1.10841159999836,3,3,3,567,78
6200,1,0.438169199973345,3,4,3,568,78
6200,1,0.50678880000487,1,5,1,569,78
6200,1,0.40508670010604,1,6,1,570,78
6200,1,0.818903500097804,2,2,2,571,78
6200,1,0.60848670010455,1,5,1,572,78
6200,1,0.902517299982719,3,3,3,573,78
6200,1,0.70418250001967,1,6,1,574,78
6200,1,0.51440610003192,3,4,3,575,78
6200,1,0.675769400084391,2,1,2,576,78
6200,1,0.679249000037089,3,4,3,577,78
6200,1,0.634099200018682,3,4,3,578,78
6200,1,0.599187599960715,2,2,2,579,78
6200,1,0.797237699967809,1,6,1,580,78
6200,1,0.547062499914318,1,5,1,581,78
6200,1,0.835071300039999,3,3,3,582,78
6200,1,0.567461799946614,2,1,2,583,78
6200,1,0.655260300030932,1,6,1,584,78
6200,1,1.08326979994308,3,3,3,585,78
6200,1,0.598084999946877,1,5,1,586,78
6200,1,0.899367000092752,2,2,2,587,78
6200,1,0.653724499978125,3,4,3,588,78
6200,0,1.05787229991984,3,2,2,589,78
6200,1,0.717876599985175,2,1,2,590,78
6200,1,0.943206900032237,2,1,2,591,78
6200,1,0.688041499932297,1,5,1,592,78
6200,0,0.96249910001643,1,3,3,593,78
6200,1,0.714504699921235,1,6,1,594,78
6200,1,0.907774699968286,1,6,1,595,78
6200,0,0.773793200030923,2,5,1,596,78
6200,1,0.596929399995133,3,4,3,597,78
6200,0,1.0351881000679,1,3,3,598,78
6200,1,0.999807600048371,2,2,2,599,78
6200,1,0.973724500043318,3,3,3,600,78
6200,1,0.677211200003512,2,1,2,601,78
6200,0,0.784088599961251,3,2,2,602,78
6200,1,0.607293499982916,1,5,1,603,78
6200,1,1.02906159998383,2,1,2,604,78
6200,1,0.634420100017451,3,4,3,605,78
6200,1,0.854933499940671,1,6,1,606,78
6200,1,0.571245899889618,3,4,3,607,78
