,0,1,2,3,4,5,6,7,8
15,"[0.33       0.36       0.43333333 0.44666667 0.49       0.52666667
 0.59666667 0.64       0.67666667 0.72333333 0.72333333 0.76666667]","[0.34       0.37       0.38166667 0.435      0.495      0.55333333
 0.615      0.665      0.685      0.77833333 0.81333333 0.84      ]","          0
0  0.000000
1  0.666667
2  1.000000
3  1.000000","          0
0  0.666667
1  0.666667
2  1.000000
3  1.000000",0.1,4,0.1,0.05,0.3
16,"[0.39       0.43333333 0.4        0.45666667 0.51666667 0.51
 0.57       0.57333333 0.65666667 0.75       0.78       0.81333333]","[0.27333333 0.385      0.44666667 0.425      0.5        0.54166667
 0.64333333 0.67666667 0.70166667 0.76       0.77833333 0.81333333]","          0
0  0.666667
1  1.000000
2  0.666667
3  0.333333","          0
0  1.000000
1  1.000000
2  1.000000
3  0.666667",0.2,4,0.1,0.05,0.3
17,"[0.33333333 0.34       0.47333333 0.47666667 0.48       0.53
 0.56333333 0.63666667 0.65666667 0.72666667 0.73       0.72666667]","[0.33166667 0.37166667 0.42333333 0.48166667 0.515      0.59
 0.64666667 0.665      0.75333333 0.765      0.83666667 0.83833333]","          0
0  1.000000
1  0.666667
2  0.666667
3  1.000000","          0
0  1.000000
1  0.666667
2  0.666667
3  1.000000",0.3,4,0.1,0.05,0.3
18,"[0.30666667 0.36       0.37       0.44333333 0.49333333 0.59333333
 0.61       0.65333333 0.7        0.71333333 0.71333333 0.81      ]","[0.35833333 0.36833333 0.43       0.46833333 0.53       0.56
 0.61166667 0.64833333 0.73666667 0.75666667 0.77833333 0.82333333]","          0
0  0.333333
1  1.000000
2  0.333333
3  0.666667","          0
0  1.000000
1  0.666667
2  0.666667
3  0.333333",0.4,4,0.1,0.05,0.3
19,"[0.32666667 0.35666667 0.47       0.46       0.48       0.55666667
 0.57       0.59       0.72       0.70333333 0.76666667 0.78      ]","[0.36166667 0.39333333 0.44       0.43       0.53666667 0.585
 0.62666667 0.67       0.74       0.76666667 0.77833333 0.845     ]","          0
0  0.666667
1  0.333333
2  0.333333
3  0.333333","          0
0  0.333333
1  1.000000
2  0.666667
3  1.000000",0.5,4,0.1,0.05,0.3
20,"[0.30666667 0.39333333 0.46666667 0.49       0.51       0.53
 0.63       0.66333333 0.7        0.69333333 0.74       0.76333333]","[0.32166667 0.35666667 0.42       0.42333333 0.48833333 0.51333333
 0.635      0.62333333 0.735      0.73166667 0.79666667 0.82      ]","          0
0  0.666667
1  0.333333
2  0.666667
3  1.000000","          0
0  1.000000
1  1.000000
2  0.666667
3  1.000000",0.1,5,0.1,0.05,0.3
21,"[0.31       0.34333333 0.4        0.45333333 0.52666667 0.52333333
 0.55666667 0.61666667 0.67666667 0.75666667 0.75666667 0.79      ]","[0.35833333 0.37       0.43333333 0.50333333 0.52333333 0.59333333
 0.65166667 0.67       0.735      0.745      0.79833333 0.82      ]","          0
0  0.666667
1  0.666667
2  1.000000
3  0.666667","          0
0  1.000000
1  0.666667
2  1.000000
3  1.000000",0.2,5,0.1,0.05,0.3
22,"[0.36333333 0.3        0.38       0.42333333 0.45333333 0.52666667
 0.61       0.58666667 0.67       0.71       0.73       0.76      ]","[0.345      0.38       0.43666667 0.45       0.51833333 0.58166667
 0.64666667 0.67       0.72666667 0.795      0.8        0.81166667]","          0
0  1.000000
1  1.000000
2  0.666667
3  0.666667","          0
0  1.000000
1  1.000000
2  0.333333
3  1.000000",0.3,5,0.1,0.05,0.3
23,"[0.31333333 0.37       0.44       0.44333333 0.52       0.55333333
 0.59       0.58333333 0.67666667 0.67       0.72333333 0.8       ]","[0.31       0.37333333 0.42666667 0.47333333 0.51333333 0.59
 0.61833333 0.67166667 0.725      0.72666667 0.80833333 0.80166667]","          0
0  1.000000
1  0.666667
2  1.000000
3  0.333333","          0
0  1.000000
1  1.000000
2  0.666667
3  1.000000",0.4,5,0.1,0.05,0.3
24,"[0.29666667 0.33666667 0.37333333 0.44666667 0.46       0.55666667
 0.58666667 0.64       0.66666667 0.75       0.76       0.77333333]","[0.33666667 0.365      0.43333333 0.48       0.51333333 0.60666667
 0.61666667 0.665      0.715      0.78       0.805      0.83166667]","          0
0  1.000000
1  1.000000
2  0.333333
3  1.000000","     0
0  1.0
1  1.0
2  1.0
3  1.0",0.5,5,0.1,0.05,0.3
25,"[0.36666667 0.35       0.37666667 0.40666667 0.39333333 0.46333333
 0.46666667 0.50666667 0.59666667 0.53333333 0.55666667 0.62666667]","[0.35166667 0.35666667 0.38666667 0.37666667 0.44       0.44
 0.46833333 0.46       0.49333333 0.55333333 0.54666667 0.60166667]","          0
0  0.000000
1  0.333333
2  0.333333
3  0.333333","          0
0  0.333333
1  1.000000
2  0.666667
3  0.666667",0.1,1,0.2,0.05,0.3
26,"[0.3        0.41       0.39333333 0.44       0.48666667 0.5
 0.51       0.51333333 0.61666667 0.55       0.60333333 0.59666667]","[0.34       0.4        0.405      0.395      0.40833333 0.48666667
 0.46666667 0.50833333 0.51166667 0.535      0.54833333 0.54166667]","          0
0  0.666667
1  0.333333
2  0.333333
3  0.666667","          0
0  0.666667
1  1.000000
2  0.666667
3  0.333333",0.2,1,0.2,0.05,0.3
27,"[0.35       0.41666667 0.43333333 0.41       0.44666667 0.46
 0.53333333 0.54666667 0.55666667 0.57       0.62       0.61666667]","[0.32       0.375      0.39333333 0.395      0.45666667 0.44333333
 0.455      0.49       0.49666667 0.53       0.56833333 0.54666667]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.333333","          0
0  0.333333
1  0.666667
2  0.333333
3  1.000000",0.3,1,0.2,0.05,0.3
28,"[0.38       0.36333333 0.4        0.49       0.46       0.46666667
 0.50666667 0.58333333 0.59333333 0.55333333 0.58333333 0.61      ]","[0.34166667 0.33166667 0.36333333 0.39166667 0.42333333 0.43
 0.43166667 0.48333333 0.53833333 0.56166667 0.53833333 0.59333333]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.333333","          0
0  0.666667
1  1.000000
2  0.333333
3  0.666667",0.4,1,0.2,0.05,0.3
29,"[0.33666667 0.31333333 0.41       0.43333333 0.41666667 0.52
 0.43666667 0.52       0.52666667 0.58333333 0.63666667 0.57666667]","[0.35833333 0.35       0.42666667 0.35666667 0.41833333 0.46333333
 0.47833333 0.48666667 0.50833333 0.51666667 0.55333333 0.59333333]","          0
0  0.666667
1  0.666667
2  0.333333
3  0.333333","          0
0  0.333333
1  1.000000
2  0.333333
3  0.666667",0.5,1,0.2,0.05,0.3
30,"[0.32       0.36       0.40666667 0.44       0.4        0.42333333
 0.47       0.51666667 0.50666667 0.59333333 0.60666667 0.62333333]","[0.34       0.32666667 0.39833333 0.365      0.43333333 0.415
 0.465      0.52333333 0.525      0.54333333 0.535      0.58666667]","          0
0  0.666667
1  0.000000
2  0.666667
3  0.000000","          0
0  0.666667
1  0.666667
2  1.000000
3  0.666667",0.1,2,0.2,0.05,0.3
31,"[0.34333333 0.39       0.43333333 0.46333333 0.46       0.55666667
 0.55       0.54333333 0.59       0.61666667 0.60666667 0.67      ]","[0.33166667 0.32833333 0.38833333 0.40333333 0.44833333 0.46
 0.50166667 0.46166667 0.49333333 0.515      0.57       0.585     ]","          0
0  0.666667
1  1.000000
2  1.000000
3  0.666667","          0
0  0.666667
1  0.333333
2  0.666667
3  1.000000",0.2,2,0.2,0.05,0.3
32,"[0.31       0.36333333 0.4        0.39333333 0.42333333 0.49333333
 0.53333333 0.54666667 0.58       0.62333333 0.65333333 0.58      ]","[0.28333333 0.33666667 0.40166667 0.38666667 0.41833333 0.42333333
 0.48333333 0.505      0.495      0.56       0.56666667 0.57333333]","          0
0  0.666667
1  0.333333
2  0.666667
3  1.000000","          0
0  0.666667
1  0.666667
2  0.666667
3  1.000000",0.3,2,0.2,0.05,0.3
33,"[0.33666667 0.32666667 0.45666667 0.45333333 0.39333333 0.49
 0.49666667 0.54666667 0.50333333 0.54666667 0.6        0.62      ]","[0.27333333 0.37333333 0.41       0.375      0.45166667 0.45166667
 0.47666667 0.47666667 0.495      0.565      0.54333333 0.57      ]","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333","          0
0  0.666667
1  0.333333
2  1.000000
3  0.666667",0.4,2,0.2,0.05,0.3
34,"[0.37666667 0.36       0.41       0.46333333 0.44       0.51666667
 0.52       0.56666667 0.55       0.56       0.56666667 0.63333333]","[0.33666667 0.35166667 0.4        0.41       0.41166667 0.45166667
 0.48166667 0.435      0.51833333 0.54166667 0.56166667 0.55166667]","          0
0  0.333333
1  0.333333
2  0.666667
3  0.666667","          0
0  0.333333
1  1.000000
2  1.000000
3  1.000000",0.5,2,0.2,0.05,0.3
35,"[0.30666667 0.35666667 0.44666667 0.46       0.43666667 0.49666667
 0.5        0.52333333 0.53666667 0.53666667 0.6        0.59333333]","[0.35666667 0.37       0.40166667 0.405      0.41333333 0.465
 0.44333333 0.485      0.55333333 0.50833333 0.55333333 0.61333333]","          0
0  1.000000
1  0.000000
2  0.666667
3  0.333333","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333",0.1,3,0.2,0.05,0.3
36,"[0.28       0.38666667 0.4        0.42333333 0.45333333 0.52666667
 0.48333333 0.52       0.55333333 0.59666667 0.57333333 0.62333333]","[0.315      0.39       0.36333333 0.42166667 0.405      0.43833333
 0.42833333 0.49666667 0.505      0.555      0.53833333 0.57      ]","          0
0  0.666667
1  0.000000
2  0.000000
3  0.666667","          0
0  1.000000
1  0.333333
2  1.000000
3  1.000000",0.2,3,0.2,0.05,0.3
37,"[0.33333333 0.33666667 0.38333333 0.41       0.44666667 0.42666667
 0.47666667 0.48333333 0.55666667 0.55       0.53333333 0.59666667]","[0.36666667 0.34833333 0.39666667 0.40833333 0.46833333 0.47166667
 0.45666667 0.45166667 0.47833333 0.52666667 0.58       0.6       ]","          0
0  0.666667
1  0.333333
2  0.333333
3  0.333333","          0
0  0.666667
1  0.666667
2  0.666667
3  0.666667",0.3,3,0.2,0.05,0.3
38,"[0.33       0.35666667 0.39666667 0.46       0.41       0.39666667
 0.55       0.54666667 0.57       0.58       0.60333333 0.60666667]","[0.34333333 0.33833333 0.36       0.38166667 0.41333333 0.47333333
 0.48       0.48833333 0.52       0.54666667 0.565      0.59166667]","          0
0  0.333333
1  0.666667
2  0.000000
3  0.333333","          0
0  0.333333
1  0.666667
2  0.000000
3  0.333333",0.4,3,0.2,0.05,0.3
39,"[0.29333333 0.32333333 0.41       0.41666667 0.45333333 0.51333333
 0.45333333 0.45666667 0.55       0.55666667 0.54333333 0.60333333]","[0.315      0.355      0.38666667 0.44333333 0.41833333 0.43166667
 0.49333333 0.50333333 0.53       0.55166667 0.56666667 0.54166667]","          0
0  0.333333
1  0.333333
2  0.666667
3  0.333333","          0
0  0.333333
1  0.333333
2  0.666667
3  0.666667",0.5,3,0.2,0.05,0.3
40,"[0.34666667 0.36       0.37333333 0.45333333 0.47666667 0.49333333
 0.48666667 0.54333333 0.52       0.57       0.49666667 0.59333333]","[0.31833333 0.37833333 0.38333333 0.41833333 0.41166667 0.42833333
 0.44833333 0.49333333 0.51833333 0.57833333 0.56833333 0.58666667]","          0
0  0.333333
1  1.000000
2  0.000000
3  0.666667","          0
0  0.666667
1  0.000000
2  0.333333
3  0.666667",0.1,4,0.2,0.05,0.3
41,"[0.31666667 0.36333333 0.39       0.45       0.42666667 0.46
 0.52       0.53       0.56       0.58333333 0.58       0.62333333]","[0.355      0.33333333 0.44333333 0.41333333 0.44166667 0.435
 0.39333333 0.43166667 0.475      0.51166667 0.575      0.53666667]","          0
0  0.666667
1  1.000000
2  0.000000
3  0.666667","          0
0  0.666667
1  0.666667
2  1.000000
3  0.333333",0.2,4,0.2,0.05,0.3
42,"[0.35       0.42       0.43       0.46666667 0.43666667 0.46666667
 0.46333333 0.56333333 0.55333333 0.56       0.61333333 0.62      ]","[0.30333333 0.35833333 0.40166667 0.41       0.43       0.425
 0.45666667 0.495      0.52166667 0.525      0.57       0.59833333]","          0
0  0.666667
1  1.000000
2  0.333333
3  0.000000","          0
0  0.333333
1  0.666667
2  0.666667
3  1.000000",0.3,4,0.2,0.05,0.3
43,"[0.33333333 0.4        0.36       0.38333333 0.50333333 0.47
 0.49666667 0.54       0.54666667 0.53333333 0.57       0.65666667]","[0.31333333 0.34333333 0.36       0.40166667 0.445      0.44166667
 0.44833333 0.51333333 0.53333333 0.52666667 0.54166667 0.60166667]","          0
0  0.000000
1  0.000000
2  0.000000
3  0.666667","          0
0  1.000000
1  1.000000
2  0.666667
3  0.666667",0.4,4,0.2,0.05,0.3
44,"[0.34666667 0.4        0.47       0.44       0.46666667 0.52666667
 0.54333333 0.54666667 0.61666667 0.60333333 0.59666667 0.63333333]","[0.31333333 0.34833333 0.42       0.41333333 0.44       0.41166667
 0.46166667 0.49333333 0.51666667 0.52166667 0.535      0.53666667]","          0
0  0.000000
1  0.333333
2  0.333333
3  1.000000","          0
0  0.666667
1  0.666667
2  0.000000
3  0.000000",0.5,4,0.2,0.05,0.3
45,"[0.34666667 0.33666667 0.38       0.41333333 0.45666667 0.48333333
 0.5        0.55666667 0.49666667 0.53666667 0.61       0.57      ]","[0.315      0.33333333 0.385      0.425      0.425      0.45333333
 0.45666667 0.44333333 0.505      0.55166667 0.56166667 0.57333333]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.666667","          0
0  0.333333
1  0.666667
2  0.000000
3  0.666667",0.1,5,0.2,0.05,0.3
46,"[0.37333333 0.31666667 0.43333333 0.41333333 0.51       0.51333333
 0.53       0.52333333 0.51       0.54666667 0.60333333 0.58333333]","[0.38       0.40666667 0.38833333 0.40333333 0.39333333 0.45333333
 0.46166667 0.44       0.52166667 0.54833333 0.54666667 0.58166667]","          0
0  0.666667
1  1.000000
2  0.333333
3  0.666667","          0
0  0.000000
1  0.666667
2  0.666667
3  1.000000",0.2,5,0.2,0.05,0.3
47,"[0.32666667 0.37       0.41666667 0.49666667 0.41666667 0.50666667
 0.46666667 0.55333333 0.61333333 0.58333333 0.63333333 0.64      ]","[0.32833333 0.34166667 0.42333333 0.40333333 0.41666667 0.43666667
 0.44166667 0.50666667 0.5        0.53166667 0.59166667 0.615     ]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.333333","          0
0  0.666667
1  0.333333
2  0.666667
3  0.333333",0.3,5,0.2,0.05,0.3
48,"[0.34       0.39666667 0.40333333 0.48       0.41666667 0.46666667
 0.44666667 0.46333333 0.58666667 0.59       0.59666667 0.64      ]","[0.33       0.31666667 0.35666667 0.43666667 0.43166667 0.425
 0.47       0.46833333 0.55833333 0.52666667 0.56333333 0.56      ]","          0
0  0.666667
1  0.333333
2  0.333333
3  0.333333","          0
0  0.333333
1  0.333333
2  0.666667
3  0.333333",0.4,5,0.2,0.05,0.3
49,"[0.34       0.39666667 0.41       0.47666667 0.46333333 0.50666667
 0.48333333 0.52333333 0.54       0.58       0.63333333 0.59666667]","[0.35       0.39166667 0.39       0.38666667 0.42666667 0.43833333
 0.47       0.48666667 0.51166667 0.545      0.54333333 0.595     ]","          0
0  0.333333
1  0.666667
2  0.666667
3  0.333333","          0
0  0.666667
1  0.333333
2  0.000000
3  0.000000",0.5,5,0.2,0.05,0.3
50,"[0.39       0.37333333 0.47333333 0.45       0.38333333 0.47666667
 0.47       0.46333333 0.50666667 0.53666667 0.57666667 0.60333333]","[0.345      0.33833333 0.40666667 0.40333333 0.375      0.385
 0.38666667 0.45       0.465      0.43833333 0.50333333 0.51666667]","          0
0  0.333333
1  0.000000
2  0.000000
3  0.666667","          0
0  0.333333
1  0.666667
2  0.666667
3  1.000000",0.1,1,0.3,0.05,0.3
51,"[0.35666667 0.27666667 0.34666667 0.39       0.45333333 0.44
 0.46666667 0.49666667 0.50666667 0.54       0.57       0.57333333]","[0.35166667 0.34333333 0.38333333 0.36666667 0.41333333 0.45
 0.41833333 0.46666667 0.45       0.47333333 0.465      0.51666667]","          0
0  0.333333
1  0.000000
2  0.333333
3  0.000000","          0
0  0.666667
1  0.666667
2  0.333333
3  0.333333",0.2,1,0.3,0.05,0.3
52,"[0.33333333 0.42       0.38666667 0.38       0.43666667 0.47666667
 0.47       0.50333333 0.48       0.52333333 0.56       0.59      ]","[0.34333333 0.405      0.39       0.38       0.41333333 0.44
 0.415      0.46333333 0.47166667 0.45166667 0.49833333 0.49666667]","          0
0  0.333333
1  0.333333
2  0.333333
3  0.000000","          0
0  0.666667
1  0.666667
2  0.333333
3  0.666667",0.3,1,0.3,0.05,0.3
53,"[0.33666667 0.35666667 0.32666667 0.44666667 0.41666667 0.49
 0.48666667 0.53333333 0.52       0.56666667 0.57       0.61666667]","[0.31333333 0.36166667 0.36       0.37166667 0.37666667 0.385
 0.43       0.45166667 0.44666667 0.47333333 0.49       0.50666667]","          0
0  0.666667
1  0.333333
2  0.666667
3  0.333333","          0
0  0.333333
1  1.000000
2  1.000000
3  1.000000",0.4,1,0.3,0.05,0.3
54,"[0.29666667 0.36       0.41666667 0.42666667 0.43       0.40666667
 0.45666667 0.51666667 0.54333333 0.52333333 0.6        0.62333333]","[0.31166667 0.34       0.36833333 0.41666667 0.375      0.38
 0.445      0.46       0.42833333 0.48166667 0.5        0.48333333]","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333","          0
0  0.666667
1  0.000000
2  0.666667
3  0.666667",0.5,1,0.3,0.05,0.3
55,"[0.31       0.35666667 0.44333333 0.42666667 0.44333333 0.41
 0.47666667 0.49333333 0.48666667 0.53       0.52666667 0.55333333]","[0.34333333 0.315      0.38       0.405      0.37666667 0.42166667
 0.42666667 0.44333333 0.425      0.49333333 0.52166667 0.48666667]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.000000","          0
0  0.666667
1  0.666667
2  0.333333
3  0.666667",0.1,2,0.3,0.05,0.3
56,"[0.29       0.39666667 0.37       0.39666667 0.36333333 0.44666667
 0.5        0.47666667 0.50333333 0.52333333 0.52333333 0.61333333]","[0.33333333 0.35333333 0.39666667 0.39333333 0.40166667 0.40333333
 0.43333333 0.44       0.46833333 0.41833333 0.52333333 0.515     ]","          0
0  0.666667
1  0.333333
2  0.333333
3  0.333333","          0
0  0.666667
1  0.666667
2  0.333333
3  0.666667",0.2,2,0.3,0.05,0.3
57,"[0.29       0.37666667 0.38       0.37333333 0.42       0.47333333
 0.47       0.52       0.50666667 0.52333333 0.61       0.56666667]","[0.33       0.37166667 0.42833333 0.42833333 0.45       0.425
 0.44333333 0.46       0.44833333 0.45166667 0.49666667 0.49666667]","          0
0  0.333333
1  0.666667
2  0.333333
3  0.666667","          0
0  0.333333
1  0.333333
2  0.666667
3  0.333333",0.3,2,0.3,0.05,0.3
58,"[0.33       0.36333333 0.37333333 0.39666667 0.46333333 0.44333333
 0.47       0.43666667 0.52       0.49666667 0.56666667 0.57      ]","[0.355      0.35333333 0.37833333 0.39833333 0.42       0.425
 0.445      0.45       0.5        0.51166667 0.5        0.51666667]","          0
0  1.000000
1  1.000000
2  0.333333
3  0.333333","          0
0  0.666667
1  0.000000
2  0.333333
3  0.666667",0.4,2,0.3,0.05,0.3
59,"[0.30666667 0.38666667 0.40666667 0.39       0.4        0.41
 0.45666667 0.50666667 0.53333333 0.54333333 0.56333333 0.6       ]","[0.32       0.36666667 0.355      0.39       0.40666667 0.38333333
 0.44833333 0.455      0.50166667 0.50833333 0.51       0.51333333]","          0
0  0.666667
1  0.333333
2  0.666667
3  1.000000","          0
0  1.000000
1  1.000000
2  0.666667
3  1.000000",0.5,2,0.3,0.05,0.3
60,"[0.37       0.41       0.37333333 0.42       0.45666667 0.45333333
 0.49       0.46333333 0.54333333 0.57       0.54       0.60333333]","[0.33833333 0.36       0.36333333 0.39666667 0.39666667 0.38666667
 0.40333333 0.445      0.48       0.51333333 0.50166667 0.49666667]","          0
0  0.666667
1  0.333333
2  0.000000
3  0.333333","          0
0  0.333333
1  1.000000
2  0.666667
3  1.000000",0.1,3,0.3,0.05,0.3
61,"[0.32       0.30333333 0.44       0.40666667 0.42666667 0.45333333
 0.48       0.51       0.46       0.54666667 0.58       0.61      ]","[0.31166667 0.35166667 0.39666667 0.37       0.38666667 0.40666667
 0.44       0.39333333 0.45666667 0.48166667 0.48       0.49166667]","          0
0  0.000000
1  0.666667
2  0.666667
3  0.666667","     0
0  0.0
1  0.0
2  1.0
3  1.0",0.2,3,0.3,0.05,0.3
62,"[0.35666667 0.37666667 0.43333333 0.37666667 0.40333333 0.43
 0.47666667 0.48       0.61666667 0.53       0.58666667 0.58666667]","[0.315      0.345      0.39833333 0.39166667 0.41       0.40833333
 0.43833333 0.46833333 0.45666667 0.47666667 0.46833333 0.51333333]","          0
0  0.666667
1  0.333333
2  0.333333
3  1.000000","          0
0  0.333333
1  0.666667
2  0.000000
3  0.000000",0.3,3,0.3,0.05,0.3
63,"[0.34333333 0.36       0.45       0.43666667 0.40333333 0.43333333
 0.45666667 0.54666667 0.53666667 0.55333333 0.56666667 0.56666667]","[0.31166667 0.37666667 0.38333333 0.37666667 0.4        0.38333333
 0.38166667 0.45166667 0.47166667 0.48       0.46166667 0.49833333]","          0
0  0.000000
1  0.666667
2  0.000000
3  1.000000","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333",0.4,3,0.3,0.05,0.3
